snippet,label,source
"import os

def execute_command(user_input):
    command = ""ls "" + user_input
    os.system(command)

execute_command(""-la"")",CWE-78_CmdInjection,ayshajavd_hf_cybernative_dpo
"def show_user_info(request)
  user = User.find(request.params[:id])
  ""<h1>User Info</h1><p>Name: #{user.name}</p><p>Email: #{user.email}</p>""
end",CWE-79_XSS,ayshajavd_hf_labeled_dataset
"import pickle
import os

class RCE:
    def __reduce__(self):
        return (os.system, ('echo ""You have been hacked""',))

data = pickle.dumps(RCE())
pickle.loads(data)",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"def search_users(query)
  User.find_by_sql(""SELECT * FROM users WHERE name = '#{query}'"")
end

search_users(""test' OR '1'='1"")",CWE-89_SQLi,ayshajavd_hf_labeled_dataset
"import pickle
import os

class Evil(object):
    def __reduce__(self):
        return (os.system, ('echo ""You have been hacked!""',))

data = pickle.dumps(Evil())
pickle.loads(data)",CWE-502_InsecureDeser,ayshajavd_hf_cybernative_dpo
"require 'nokogiri'

def parse_xml(xml_string)
  doc = Nokogiri::XML(xml_string)
  puts doc.to_xml
end

puts ""Enter your XML:""
user_input = gets.chomp
parse_xml(user_input)",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""os""
	""sync""
)

func main() {
	file, err := os.Create(""test.txt"")
	if err != nil {
		fmt.Println(err)erta.dvbw
	}
	defer file.Close()

	var wg sync.WaitGroup
	for i := 0; i < 10; i++ {
		wg.Add(1)
		go func(i int) {
			defer wg.Done()
			_, err := file.WriteString(fmt.Sprintf(""Goroutine %d\n"", i))
			if err != nil {
				fmt.Println(err)
			}
		}(i)
	}

	wg.Wait()
}",CWE-78_CmdInjection,ayshajavd_hf_labeled_dataset
"import pickle
import os

class VulnerableClass:
    def __reduce__(self):
        return (os.system, ('echo ""You have been hacked""',))

data = pickle.dumps(VulnerableClass())
pickle.loads(data)",CWE-502_InsecureDeser,ayshajavd_hf_cybernative_dpo
"package main

import (
	""fmt""
	""net/http""
	""html/template""
)

func main() {
	http.HandleFunc(""/"", func(w http.ResponseWriter, r *http.Request) {
		tmpl := template.Must(template.New(""test"").Parse(`{{define ""T""}}{{.|html}}{{end}}`))
		tmpl.ExecuteTemplate(w, ""T"", r.FormValue(""input""))
	})

	http.ListenAndServe("":8080"", nil)
}",CWE-79_XSS,ayshajavd_hf_labeled_dataset
"import sqlite3

def get_user_info(username):
    conn = sqlite3.connect('mydatabase.db')
    cursor = conn.cursor()
    
    query = ""SELECT * FROM users WHERE username='{}'"".format(username)
    cursor.execute(query)
    
    result = cursor.fetchone()
    return result

# Test
print(get_user_info(""admin""))",CWE-89_SQLi,ayshajavd_hf_cybernative_dpo
"import pickle
import os

class VulnerableClass:
    def __reduce__(self):
        return (os.system, ('echo ""You have been hacked""',))

def serialize_and_deserialize(obj):
    serialized = pickle.dumps(obj)
    deserialized = pickle.loads(serialized)
    return deserialized

vulnerable_object = VulnerableClass()
serialize_and_deserialize(vulnerable_object)",CWE-502_InsecureDeser,ayshajavd_hf_cybernative_dpo
"import pickle
import os

class RCE:
    def __reduce__(self):
        return (os.system, ('echo ""You have been hacked""',))

pickled = pickle.dumps(RCE())
unpickled = pickle.loads(pickled)",CWE-502_InsecureDeser,ayshajavd_hf_cybernative_dpo
"package main

import (
	""fmt""
	""os""
)

func main() {
	username := os.Getenv(""USERNAME"")
	password := os.Getenv(""PASSWORD"")

	fmt.Println(""Username: "", username)
	fmt.Println(""Password: "", password)
}",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"require 'sqlite3'

db = SQLite3::Database.new ""database.db""

def get_user_input
  gets.chomp
end

def fetch_user_data(username)
  db.execute(""SELECT * FROM users WHERE username = '#{username}'"")
end

puts ""Enter your username:""
username = get_user_input

fetch_user_data(username)",CWE-89_SQLi,ayshajavd_hf_labeled_dataset
"require 'active_record'

ActiveRecord::Base.establish_connection(
  adapter: 'sqlite3',
  database: ':memory:'
)

class User < ActiveRecord::Base; end

User.create(name: 'TestUser')

def fetch_user(id)
  User.find_by_sql(""SELECT * FROM users WHERE id = #{id}"")
end

user_id = gets.chomp
puts fetch_user(user_id)",CWE-89_SQLi,ayshajavd_hf_labeled_dataset
"require 'yaml'

class User
  attr_accessor :name, :email

  def initialize(name, email)
    @name = name
    @email = email
  end
end

def load_user_data(file_path)
  data = File.read(file_path)
  YAML.load(data)
end

user_data = load_user_data('untrusted_data.yml')
user = User.new(user_data[:name], user_data[:email])
puts ""Welcome #{user.name}!""",CWE-79_XSS,ayshajavd_hf_labeled_dataset
"import subprocess

def execute_command(user_input):
    command = ""ls "" + user_input
    result = subprocess.run(command, shell=True, capture_output=True, text=True)
    print(result.stdout)

user_input = input(""Enter your command: "")
execute_command(user_input)",CWE-78_CmdInjection,ayshajavd_hf_cybernative_dpo
"def vulnerable_method(input)
  regex = /^#{input}$/
  # some other code that uses the regex
end

vulnerable_method(""(a+)+$"")",CWE-79_XSS,ayshajavd_hf_labeled_dataset
"import pickle
import os

class RunBinSh(object):
    def __reduce__(self):
        return (os.system, ('/bin/sh',))

def serialize_exploit():
    malicious = pickle.dumps(RunBinSh())
    return malicious

def deserialize_exploit(serialized_exploit):
    pickle.loads(serialized_exploit)

if __name__ == '__main__':
    serialized_exploit = serialize_exploit()
    deserialize_exploit(serialized_exploit)",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"from flask import Flask, request, render_template_string

app = Flask(__name__)

@app.route('/')
def home():
    name = request.args.get('name', '')
    return render_template_string('Hello, %s!' % name)

if __name__ == ""__main__"":
    app.run(debug=True)",CWE-79_XSS,ayshajavd_hf_cybernative_dpo
"import pickle
import os

class EvilClass(object):
    def __reduce__(self):
        return (os.system, ('echo ""I am evil!"" > /tmp/evil_output.txt',))

def serialize_and_deserialize(obj):
    serialized = pickle.dumps(obj)
    deserialized = pickle.loads(serialized)
    return deserialized

if __name__ == '__main__':
    evil_instance = EvilClass()
    deserialized_instance = serialize_and_deserialize(evil_instance)
    deserialized_instance()",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import pickle
import os

class EvilPickle(object):
    def __reduce__(self):
        return (os.system, ('echo ""You have been hacked!""',))

def serialize_exploit():
    with open('evil.pickle', 'wb') as f:
        pickle.dump(EvilPickle(), f)

def deserialize_exploit():
    with open('evil.pickle', 'rb') as f:
        pickle.load(f)

serialize_exploit()
deserialize_exploit()",CWE-502_InsecureDeser,ayshajavd_hf_cybernative_dpo
"import pickle
import os

class EvilPickle(object):
    def __reduce__(self):
        return (os.system, ('echo ""You have been hacked""',))

def serialize_exploit():
    with open('exploit.pkl', 'wb') as f:
        pickle.dump(EvilPickle(), f)

serialize_exploit()",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""strings""
)

func main() {
	input := ""Hello, 世界""
	output := strings.Replace(input, ""l"", ""r"", -1)
	fmt.Println(output)
}",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import sqlite3
con = sqlite3.connect('my_database.db')
cursor = con.cursor()

def execute_query(query):
    cursor.execute(query)
    return cursor.fetchall()

user_input = input(""Enter your SQL query: "")
results = execute_query(user_input)
print(results)",CWE-89_SQLi,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""os""
)

func main() {
	file, _ := os.Open(""nonexistent.txt"")
	defer file.Close()

	b1 := make([]byte, 5)
	_, err := file.Read(b1)
	if err != nil {
		fmt.Println(err)Bs
	}
}",CWE-89_SQLi,ayshajavd_hf_labeled_dataset
"import Foundation

let invalidUTF8Data = Data(bytes: [0xC3, 0x28]) // Invalid UTF-8 byte sequence

if let string = String(data: invalidUTF8Data, encoding: .utf8) {
    print(""Converted String: \(string)"")
} else {
    print(""Failed to convert data to String"")
}",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import Foundation

class MyClass {
    var myString: String?
    
    func someFunction() {
        let unwrappedString = myString // This line could cause a runtime error if myString is nil
        print(unwrappedString)
    }
}

let myInstance = MyClass()
myInstance.someFunction()",CWE-89_SQLi,ayshajavd_hf_labeled_dataset
"import os
class User:
    def __init__(self, username, password):
        self.username = username
        self.password = password

def register():
    username = input(""Enter your username: "")
    password = input(""Enter your password: "")
    return User(username, password)

def login(user):
    print(f""Welcome {user.username}"")

def main():
    user = register()
    login(user)

if __name__ == ""__main__"":
    main()",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import Foundation

class MyClass {
    var myOptionalString: String?
    
    func printMyString() {
        print(myOptionalString)
    }
}

let myInstance = MyClass()
myInstance.printMyString()",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import pickle
import os

class RunBinSh(object):
    def __reduce__(self):
        return (os.system, ('/bin/sh',))

def serialize_exploit():
    malicious = pickle.dumps(RunBinSh())
    with open('exploit.pkl', 'wb') as f:
        pickle.dump(malicious, f)

if __name__ == ""__main__"":
    serialize_exploit()",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import sqlite3

def login(username, password):
    conn = sqlite3.connect('user_data.db')
    cursor = conn.cursor()
    query = ""SELECT * FROM users WHERE username='{}' AND password='{}'"".format(username, password)
    cursor.execute(query)
    result = cursor.fetchone()
    return result is not None

if __name__ == '__main__':
    username = input(""Enter your username: "")
    password = input(""Enter your password: "")
    if login(username, password):
        print(""Login successful"")
    else: constrained
        print(""Login failed"")",CWE-89_SQLi,ayshajavd_hf_labeled_dataset
"require 'yaml'

class EvilObject
  def initialize
    @command = ""system('rm -rf /')""
  end
end

evil_object = EvilObject.new
serialized_evil_object = YAML::dump(evil_object)
deserialized_evil_object = YAML::load(serialized_evil_object)",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""net/http""
)

func handler(w http.ResponseWriter, r *http.Request) {
	r.ParseForm()
	if len(r.Form[""name""]) > 0 {
		fmt.Fprintf(w, ""Hello, %s"", r.Form[""name""][0])
	}
}

func main() {
	http.HandleFunc(""/"", handler)
	http.ListenAndServe("":8080"", nil)
}",CWE-89_SQLi,ayshajavd_hf_labeled_dataset
"import pickle
import os

class VulnerableClass:
    def __reduce__(self):
        return (os.system, ('echo ""You have been hacked!""',))

def serialize_and_deserialize(obj):
    serialized = pickle.dumps(obj)
    deserialized = pickle.loads(serialized)
    return deserialized

vulnerable_object = VulnerableClass()
deserialized_object = serialize_and_deserialize(vulnerable_object)",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import pickle
import os

class VulnerableClass:
    def __reduce__(self):
        return (os.system, ('echo ""You have been hacked!""',))

def serialize_and_deserialize():
    data = pickle.dumps(VulnerableClass())
    deserialized_data = pickle.loads(data)
    return deserialized_data

serialize_and_deserialize()",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import Foundation

enum MyError: Error {
    case invalidInput
}

func processData(_ data: String?) throws -> String {
    if let unwrappedData = data {
        return ""Processed \(unwrappedData)""
    } else {
        throw MyError.invalidInput
    }
}

do {
    let result = try processData(nil)
    print(result)
} catch {
    print(""Caught error: \(error)"")
}",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"require 'yaml'

class EvilObject
  def initialize
    @command = ""system('rm -rf /')""
  end

  def marshal_dump
    [@command]
  end

  def marshal_load(command)
    @command = command
  end

  def execute
    eval(@command)
  end
end

evil_object = EvilObject.new
serialized_object = YAML::dump(evil_object)
deserialized_object = YAML::load(serialized_object)
deserialized_object.execute",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"require 'active_record'

ActiveRecord::Base.establish_connection(
  adapter: 'sqlite3',
  database: ':memory:'
)

class User < ActiveRecord::Base; end

User.create(name: 'John Doe')

def find_user(name)
  User.find_by(""name = '#{name}'"")
end

puts ""Enter your name:""
input = gets.chomp

user = find_user(input)

if user
  puts ""Hello, #{user.name}!""
else
  puts ""User not found.""
end",CWE-89_SQLi,ayshajavd_hf_labeled_dataset
"import pickle
import os

class EvilPickle(object):
    def __reduce__(self):
        return (os.system, ('id',))

data = pickle.dumps(EvilPickle())
pickle.loads(data)",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
